,delay,k_scale,sd,NRMSE,median,R1
663,8.0,0.5,1.0,0.948241621170161,0.05025138375130933,0.9991796672913136
664,8.0,0.6,0.0,0.940100000122804,0.024733677226745063,0.9999999928433562
665,8.0,0.6,0.05,0.9356460906463042,-0.3454877734083509,0.99999851310981
666,8.0,0.6,0.0824,0.9371099845875845,0.08694895982059683,0.9999970455529557
667,8.0,0.6,0.1357,0.9390253099116385,0.16606375139396423,0.9999891571284224
668,8.0,0.6,0.2236,0.9375432812397508,0.1136600020903051,0.9999725129642592
669,8.0,0.6,0.3684,0.9364154804417216,-0.0009402564882222408,0.9999388356323262
670,8.0,0.6,0.607,0.9358064260654116,-0.11477670856718672,0.9997929284832342
671,8.0,0.6,1.0,0.9390733068001401,-0.05904283902372964,0.999443525987017
672,8.0,0.7,0.0,0.9243245304761517,-0.1220610480491797,0.9999999915884212
673,8.0,0.7,0.05,0.9249749093473847,0.2886336594724204,0.9999989676564558
674,8.0,0.7,0.0824,0.9256011418399867,0.09667512034664232,0.9999977211252401
675,8.0,0.7,0.1357,0.922602990213409,-0.25480025295827113,0.9999922138215328
676,8.0,0.7,0.2236,0.9275056214973264,-0.14417268222605817,0.9999799877834926
677,8.0,0.7,0.3684,0.9169117310061797,-0.399332675258656,0.9999543282398515
678,8.0,0.7,0.607,0.9232468006765686,-0.10195729045880349,0.9998512258305245
679,8.0,0.7,1.0,0.9254665336708908,0.10819148322204597,0.9995841550438088
680,8.0,0.8,0.0,0.9176864541631116,-0.055782686261884214,0.9999999931063059
681,8.0,0.8,0.05,0.9161755955386066,-0.28147821230046766,0.9999991285857943
682,8.0,0.8,0.0824,0.916503847079634,-0.15100819360697001,0.9999983669116533
683,8.0,0.8,0.1357,0.9148751212268648,-0.07651927530829239,0.9999939344017905
684,8.0,0.8,0.2236,0.9156655004705717,-0.1324089711828063,0.9999844348427004
685,8.0,0.8,0.3684,0.916465107765987,0.021157171791498453,0.9999645211578598
686,8.0,0.8,0.607,0.9167112518359632,0.08089211246676054,0.9998811407895362
687,8.0,0.8,1.0,0.9163003426169123,-0.1791924112068068,0.9996865138909796
688,8.0,0.9,0.0,0.9125213462947431,-0.07509766876813528,0.9999999913793746
689,8.0,0.9,0.05,0.9125699236832582,0.14465311349212123,0.9999993857225999
690,8.0,0.9,0.0824,0.9124967308488849,0.020057419505742774,0.9999986937296349
691,8.0,0.9,0.1357,0.9123078574667354,-0.16254425792642335,0.9999953658897917
692,8.0,0.9,0.2236,0.9125429383943708,-0.08488061220734378,0.9999878573013974
693,8.0,0.9,0.3684,0.912570489964853,-0.2568534591466164,0.9999708914116354
694,8.0,0.9,0.607,0.9124035557055006,-0.08865755011166254,0.9999140989715752
695,8.0,0.9,1.0,0.9123993970114336,-0.13754765454852558,0.9997535439880882
696,8.0,1.0,0.0,0.9119412963500386,0.4534829749345363,0.9999999931093201
697,8.0,1.0,0.05,0.9126739849336749,-0.21176649549004906,0.9999994998844157
698,8.0,1.0,0.0824,0.9129496292534262,0.047998707867504126,0.9999989281152186
699,8.0,1.0,0.1357,0.9166724571982121,0.09903234650872601,0.9999963044335505
700,8.0,1.0,0.2236,0.91195581618459,-0.04328001979035637,0.9999899586515486
701,8.0,1.0,0.3684,0.9143064842154387,-0.24719612013667103,0.9999774328222331
702,8.0,1.0,0.607,0.9128165375176897,-0.2698213338024272,0.9999302764684262
703,8.0,1.0,1.0,0.9128601294182562,-0.2908630384843284,0.9997990258498449
704,9.0,0.0,0.0,1.0108725244023158,0.00012082498275703755,0.09614680534891701
705,9.0,0.0,0.05,1.0108788625972387,0.00011380001057610042,0.08246851614294695
706,9.0,0.0,0.0824,1.0108786813739132,0.0001071290793967562,0.023799776835933473
707,9.0,0.0,0.1357,1.010885078418844,7.806796827005842e-05,0.2127987979097058
708,9.0,0.0,0.2236,1.0108822082459321,4.4159713804117094e-05,0.014465992061476186
709,9.0,0.0,0.3684,1.0108900440754645,2.4671634263053294e-05,0.17021347146078475
710,9.0,0.0,0.607,1.0109212922937412,4.578965050229395e-06,0.04243839293238888
711,9.0,0.0,1.0,1.011083290067517,3.6054000218070773e-06,0.09521734748121313
712,9.0,0.1,0.0,0.9802979845246953,-0.17783581024904857,0.9999999879959389
713,9.0,0.1,0.05,0.9809846771851439,-0.01583620088478515,0.9999501833997828
714,9.0,0.1,0.0824,0.9813232683967889,-0.00789681418802575,0.9998916615511538
715,9.0,0.1,0.1357,0.981018363956923,0.1238150545984763,0.9996168874351813
716,9.0,0.1,0.2236,0.9811324574982758,-0.20750867928179148,0.9990184663619394
717,9.0,0.1,0.3684,0.9810475948964166,-0.024415697945504813,0.9977293115692092
718,9.0,0.1,0.607,0.9810715418041625,0.07358156940503421,0.9925150276121627
719,9.0,0.1,1.0,0.9804542882393015,0.04357138241427707,0.978193172750152
720,9.0,0.2,0.0,0.9626280694831415,0.1651443228911697,0.9999999929394262
721,9.0,0.2,0.05,0.9644978205489672,-0.02448306649717236,0.9999875812867187
722,9.0,0.2,0.0824,0.9571763617999879,-0.0337749742692552,0.999972949216716
723,9.0,0.2,0.1357,0.9564411098856571,-0.08385925156634241,0.9999046974835286
724,9.0,0.2,0.2236,0.9598010033915682,-0.43559443167315115,0.9997476902857018
725,9.0,0.2,0.3684,0.9594864647909753,-0.09093903559417141,0.9994251637061317
726,9.0,0.2,0.607,0.9554144124591514,-0.1862519635553882,0.9982051245597509
727,9.0,0.2,1.0,0.9588811306775483,-0.039933892723725425,0.9948244971201955
728,9.0,0.3,0.0,0.9458745324099871,0.08938243826733111,0.9999999903227674
729,9.0,0.3,0.05,0.9474621780446639,-0.20740806210706186,0.9999943772298764
730,9.0,0.3,0.0824,0.9495029863630501,0.06126607002879786,0.9999880857563062
731,9.0,0.3,0.1357,0.9465570894475863,-0.026940598231046498,0.9999591001498577
732,9.0,0.3,0.2236,0.9485444249067017,-0.3418722219901609,0.9998901507223613
733,9.0,0.3,0.3684,0.9459906047561112,-0.07256940220571509,0.9997438564420418
734,9.0,0.3,0.607,0.9484372404399695,-0.062104845418238755,0.9992094985121475
735,9.0,0.3,1.0,0.9467440495351954,-0.019090623382102268,0.9977761335703643
736,9.0,0.4,0.0,0.9514623760510152,-0.1635485105825072,0.999999990722438
737,9.0,0.4,0.05,0.9514413806534154,-0.12308547968608582,0.9999968207090733
738,9.0,0.4,0.0824,0.9519679511445858,-0.020130363771889426,0.9999934234144958
739,9.0,0.4,0.1357,0.9509132961274029,-0.012758088856379628,0.9999762808854696
740,9.0,0.4,0.2236,0.9513642773170226,0.048390536980615906,0.9999358518221136
741,9.0,0.4,0.3684,0.9515968082679933,0.02991245720365425,0.9998593386954695
742,9.0,0.4,0.607,0.9484658315746389,-0.1023652000451585,0.9995439114569058
743,9.0,0.4,1.0,0.9513708647541326,-0.016259349966444292,0.9987846422298386
744,9.0,0.5,0.0,0.9469594027267151,-0.02418843149451535,0.999999990328252
745,9.0,0.5,0.05,0.9480478327882481,0.10638771635805487,0.9999979757257231
746,9.0,0.5,0.0824,0.9485271507223755,-0.008634554940078233,0.9999954724143539
747,9.0,0.5,0.1357,0.9481942437326214,0.04520513325740899,0.9999847190262491
748,9.0,0.5,0.2236,0.948324304214016,0.19337304294342952,0.999959445783722
749,9.0,0.5,0.3684,0.9459798855784914,0.1445870908200848,0.9999092184513181
750,9.0,0.5,0.607,0.9486222451422811,0.05787595921820443,0.9997137037948499
751,9.0,0.5,1.0,0.948529456123593,0.039994858110392786,0.9991805405704471
752,9.0,0.6,0.0,0.9391600111432367,-0.1867245077475143,0.9999999935212942
753,9.0,0.6,0.05,0.9357078697157943,0.07360720745779274,0.999998653255555
754,9.0,0.6,0.0824,0.937640952070407,-0.511431537660979,0.9999970173553343
755,9.0,0.6,0.1357,0.9375647121347837,0.04044520907080777,0.9999891420538688
756,9.0,0.6,0.2236,0.9356127814878344,-0.17697625804754244,0.9999720450645375
757,9.0,0.6,0.3684,0.9361737061301911,0.046591423010020755,0.99993749346566
758,9.0,0.6,0.607,0.9366161011517102,-0.1635274266118622,0.9997901569731981
759,9.0,0.6,1.0,0.9378341804873954,-0.18555659421329423,0.9994458697707558
760,9.0,0.7,0.0,0.929033040622908,-0.1368615338819743,0.9999999934463661
761,9.0,0.7,0.05,0.9292036997855014,0.005548289128550363,0.9999989504874942
762,9.0,0.7,0.0824,0.9298344847812133,-0.1299348315784623,0.9999977681626313
763,9.0,0.7,0.1357,0.9295480395660853,0.13329046863243177,0.9999921781442977
764,9.0,0.7,0.2236,0.9289787695223094,-0.16535531026946285,0.9999793624930235
765,9.0,0.7,0.3684,0.9294367506567369,0.2999902596084446,0.9999542326652586
766,9.0,0.7,0.607,0.9291937039029823,-0.028775175756633353,0.9998489682479347
767,9.0,0.7,1.0,0.9291804379679311,-0.013656115661279972,0.9995798449406611
768,9.0,0.8,0.0,0.9282760415271911,-0.09309229466010038,0.9999999934436
769,9.0,0.8,0.05,0.9279262253967684,-0.33686798896700504,0.999999188597366
770,9.0,0.8,0.0824,0.9280185473397169,-0.18136774195681432,0.9999982905356657
771,9.0,0.8,0.1357,0.9282497093518508,0.2334026751767407,0.9999941354303215
772,9.0,0.8,0.2236,0.9282158416789618,-0.05478471546130256,0.999984033323739
773,9.0,0.8,0.3684,0.9281644831527004,0.009624028966966583,0.9999650739483523
774,9.0,0.8,0.607,0.92795589532009,-0.12540082521226703,0.999888800770229
775,9.0,0.8,1.0,0.9281431601336348,0.21196532833358633,0.9996828490595353
776,9.0,0.9,0.0,0.9323658534772076,0.12278914379159847,0.9999999915751298
777,9.0,0.9,0.05,0.9293479942552728,0.03378787991293711,0.9999993737528639
778,9.0,0.9,0.0824,0.932662515552243,0.25369377138156246,0.9999986267757287
779,9.0,0.9,0.1357,0.9315055818486027,0.17997879878232756,0.9999953762352488
780,9.0,0.9,0.2236,0.9327679127507924,-0.24111143409296748,0.9999880475264048
781,9.0,0.9,0.3684,0.9290636786549477,-0.15705640675183027,0.9999721866377691
782,9.0,0.9,0.607,0.9327825001825049,0.13738658333839499,0.9999145594085886
783,9.0,0.9,1.0,0.9311858423882657,-0.18271543442491667,0.9997558648643687
784,9.0,1.0,0.0,0.9355440171513351,-0.41171853032850625,0.9999999923232495
785,9.0,1.0,0.05,0.9354370891022029,0.024216931470393485,0.9999994559574338
786,9.0,1.0,0.0824,0.9383684132798438,-0.20304907733952252,0.9999989165662782
787,9.0,1.0,0.1357,0.9350834532511958,-0.1927033824228657,0.9999960640786136
788,9.0,1.0,0.2236,0.9321377016650474,0.2599255215521233,0.9999898929008117
789,9.0,1.0,0.3684,0.9213914409146478,0.057948434749168,0.9999773483842563
790,9.0,1.0,0.607,0.9338038932834987,0.13249412916240338,0.9999282825961737
791,9.0,1.0,1.0,0.9314057922950629,-0.13661100998524872,0.9997952236440543
792,10.0,0.0,0.0,1.0109263430063982,0.00012082498275703755,0.07230960688494159
793,10.0,0.0,0.05,1.0109326939845926,0.00011380001057610042,0.08754753929370518
794,10.0,0.0,0.0824,1.0109325123958406,0.0001071290793967562,0.07112225749063818
795,10.0,0.0,0.1357,1.0109389223373608,7.806796827005842e-05,0.11837712944821283
796,10.0,0.0,0.2236,1.0109360463788013,4.4159713804117094e-05,0.0925840098523684
797,10.0,0.0,0.3684,1.010943898001031,2.4671634263053294e-05,0.18495945088433433
798,10.0,0.0,0.607,1.0109752091157114,4.578965050229395e-06,0.08001318964840619
799,10.0,0.0,1.0,1.0111375308575203,3.6054000218070773e-06,0.15703261702624988
800,10.0,0.1,0.0,0.9784803986743328,-0.11871306388380114,0.9999999865469192
801,10.0,0.1,0.05,0.9804821673364658,0.013139644143663837,0.9999490688603466
802,10.0,0.1,0.0824,0.979315776710047,0.06303843904521272,0.9998918334560843
803,10.0,0.1,0.1357,0.9794985749133752,0.13717990131455943,0.9996198026271611
804,10.0,0.1,0.2236,0.9804305705242032,0.1745078668252883,0.9989598734276508
805,10.0,0.1,0.3684,0.9805359651979669,0.13978638520336198,0.9977050990266166
806,10.0,0.1,0.607,0.9799464797189964,0.1378090015977068,0.9924028863550709
807,10.0,0.1,1.0,0.9796379662992573,-0.028358305422722274,0.9785147743372734
808,10.0,0.2,0.0,0.9593295261519776,0.04800344622308872,0.9999999903744435
809,10.0,0.2,0.05,0.9604768076915939,-0.2783608985330695,0.9999872971759727
810,10.0,0.2,0.0824,0.9616978067380604,-0.7890627297306572,0.9999729613337454
811,10.0,0.2,0.1357,0.9570288417517522,0.471757114191742,0.9998987932767456
812,10.0,0.2,0.2236,0.9615196891487829,-0.3863586000963199,0.9997540938160184
813,10.0,0.2,0.3684,0.9595382440098809,0.17853605926302377,0.999420147440455
814,10.0,0.2,0.607,0.9612844542659799,-0.40749261062718806,0.9981776559643454
815,10.0,0.2,1.0,0.95944877111402,0.022823906416589324,0.9947948038312446
816,10.0,0.3,0.0,0.9572025026043526,0.011878802512969092,0.9999999923067437
817,10.0,0.3,0.05,0.956770852917347,-0.04843433906605735,0.9999943854309256
818,10.0,0.3,0.0824,0.9568311782966178,-0.047858468394066954,0.9999881509864436
819,10.0,0.3,0.1357,0.9569723923385823,0.06355963515665364,0.9999594298535596
820,10.0,0.3,0.2236,0.9575484917792803,-0.11302295341192359,0.9998891344167201
821,10.0,0.3,0.3684,0.9573010496137778,-0.09024555476371998,0.9997419453627914
822,10.0,0.3,0.607,0.9573634726356814,0.0598539165118519,0.9992258100972035
823,10.0,0.3,1.0,0.9574007638247509,0.23508566814274912,0.9977504599575968
824,10.0,0.4,0.0,0.9568161294519514,0.23686348803036825,0.9999999916584865
825,10.0,0.4,0.05,0.9581820387120433,-0.0985928004802965,0.9999969739203339
826,10.0,0.4,0.0824,0.956939582997629,-0.11371435406680003,0.9999930229504764
827,10.0,0.4,0.1357,0.9554260480056498,0.0933791485408928,0.9999758497247649
828,10.0,0.4,0.2236,0.9573533800546643,0.030689298814650406,0.9999364996588568
829,10.0,0.4,0.3684,0.9577011201511081,-0.23196213633143542,0.9998596925975972
830,10.0,0.4,0.607,0.9562074966972354,-0.08054231255608196,0.9995472256542902
831,10.0,0.4,1.0,0.956676378124946,0.061440356181799854,0.9987342466896313
832,10.0,0.5,0.0,0.945884940629841,0.17243031477304208,0.9999999925419447
833,10.0,0.5,0.05,0.9463904150328739,0.010133232555602611,0.9999980077835567
834,10.0,0.5,0.0824,0.945875136437711,0.0666017372154173,0.999995769378233
835,10.0,0.5,0.1357,0.9469279379242516,0.1552488287726563,0.9999844030802251
836,10.0,0.5,0.2236,0.94742517426146,-0.1385566069847221,0.9999613990910746
837,10.0,0.5,0.3684,0.9447896551967253,0.0426808573384138,0.9999126906260039
838,10.0,0.5,0.607,0.9484418518780036,0.00517845669207484,0.9997123305907694
839,10.0,0.5,1.0,0.9489755725732459,0.17150579075608655,0.99918211507178
840,10.0,0.6,0.0,0.936049860297071,0.21274260855643357,0.9999999900146201
841,10.0,0.6,0.05,0.9344706079549091,-0.09415025734496524,0.9999986124954471
842,10.0,0.6,0.0824,0.9358366713237868,0.005082810717550956,0.9999970087774278
843,10.0,0.6,0.1357,0.9349226245684868,0.29556586392445017,0.9999895374103125
844,10.0,0.6,0.2236,0.9349358691372652,0.13096455964841885,0.9999727069161091
845,10.0,0.6,0.3684,0.9359899704216236,0.10488696236628522,0.999937231124572
846,10.0,0.6,0.607,0.935162133517133,-0.16077272292708727,0.9998004164657707
847,10.0,0.6,1.0,0.9366198402662307,-0.05241557253289736,0.9994488650171988
848,10.0,0.7,0.0,0.9311236020851915,-0.11137400468403663,0.9999999916348338
849,10.0,0.7,0.05,0.9314681820212423,0.2500699685762152,0.9999989460911142
850,10.0,0.7,0.0824,0.9313018583565031,-0.09824293275099164,0.9999977980413173
851,10.0,0.7,0.1357,0.9311729781258672,0.1641635883967263,0.9999919597519631
852,10.0,0.7,0.2236,0.9317396076248722,0.03214432420853748,0.9999791693091719
853,10.0,0.7,0.3684,0.9310570647421641,0.17221217228151317,0.9999540633285059
854,10.0,0.7,0.607,0.9311581657446357,0.09794794553456024,0.9998556734647391
855,10.0,0.7,1.0,0.931203511183716,0.13519971132083636,0.9995756494169408
856,10.0,0.8,0.0,0.9312300055465365,-0.15623458813446184,0.9999999917145083
857,10.0,0.8,0.05,0.9320643884525318,0.17651781991506177,0.9999992021370636
858,10.0,0.8,0.0824,0.935119058544763,0.014107515522153835,0.9999984038396952
859,10.0,0.8,0.1357,0.9313228415976934,-0.0683219255197404,0.9999940556592282
860,10.0,0.8,0.2236,0.9343652077716059,0.1908896325264935,0.9999839996190587
861,10.0,0.8,0.3684,0.9328193022897349,0.2332385773072079,0.9999649611791251
862,10.0,0.8,0.607,0.9321632759222565,-0.1311146082706729,0.9998858839411837
863,10.0,0.8,1.0,0.9342696194608396,0.10009266750052068,0.9996901278429677
864,10.0,0.9,0.0,0.9385689796671504,0.2738508435401747,0.999999993385287
865,10.0,0.9,0.05,0.9419619363394148,-0.12077277404579315,0.9999993865829999
866,10.0,0.9,0.0824,0.9386319448847149,0.5847326313798167,0.9999985915808326
867,10.0,0.9,0.1357,0.9377610146810266,0.018665295040479923,0.999995271338616
868,10.0,0.9,0.2236,0.9387391200068369,-0.41420680809803834,0.9999878919594244
869,10.0,0.9,0.3684,0.9440561508878483,-0.3912705576983816,0.9999715676517985
870,10.0,0.9,0.607,0.938778514514853,-0.26032932465810854,0.9999122511292161
871,10.0,0.9,1.0,0.9247643545455364,-0.5881769510390353,0.9997510693659251
872,10.0,1.0,0.0,0.953479176801203,-0.5040217414720827,0.9999999954946814
873,10.0,1.0,0.05,0.9491066504755724,0.05763363878691243,0.9999994683290264
874,10.0,1.0,0.0824,0.9469536730377488,0.21590318995657254,0.9999988759231085
875,10.0,1.0,0.1357,0.9512074743424668,0.18572964758628352,0.9999962720736444
876,10.0,1.0,0.2236,0.9461616812033559,0.10108415771129461,0.9999895145233222
877,10.0,1.0,0.3684,0.9485942217210288,0.08181671432431005,0.9999777311225547
878,10.0,1.0,0.607,0.9533884846225877,-0.195294150334829,0.9999304225230521
879,10.0,1.0,1.0,0.9524233243150892,0.08139680574445404,0.9998025714308105
880,11.0,0.0,0.0,1.0109719436571885,0.00012082498275703755,0.04148738029582417
881,11.0,0.0,0.05,1.010978304885428,0.00011380001057610042,0.08642111670499374
882,11.0,0.0,0.0824,1.01097812300367,0.0001071290793967562,0.12896017066146614
883,11.0,0.0,0.1357,1.0109845432857147,7.806796827005842e-05,0.05521689753876464
884,11.0,0.0,0.2236,1.0109816626882546,4.4159713804117094e-05,0.05448222635212619
885,11.0,0.0,0.3684,1.0109895269727944,2.4671634263053294e-05,0.14930131044689599
886,11.0,0.0,0.607,1.0110208885108276,4.578965050229395e-06,0.05271590413454237
887,11.0,0.0,1.0,1.0111834698243714,3.6054000218070773e-06,0.09176625648015592
888,11.0,0.1,0.0,0.9868053221206381,-0.08511069143004213,0.9999999895090089
889,11.0,0.1,0.05,0.9874454819553379,-0.05188809723941508,0.9999478449207256
890,11.0,0.1,0.0824,0.9875386700975624,-0.08110460121923052,0.9998934177431529
891,11.0,0.1,0.1357,0.9870845006572545,0.015713307637306356,0.9996168297476246
892,11.0,0.1,0.2236,0.9866096422881343,0.13190497562226755,0.9990187729108315
893,11.0,0.1,0.3684,0.9866678146103509,-0.15282812990339356,0.9977895808995995
894,11.0,0.1,0.607,0.9872927108778955,-0.14901024369157462,0.9927670690482487
895,11.0,0.1,1.0,0.9860464286608734,0.11353226575957566,0.978575330506176
896,11.0,0.2,0.0,0.960237744750786,-0.11321624453130646,0.9999999909813561
897,11.0,0.2,0.05,0.9587600051901347,-0.24608741085401314,0.9999868942798615
898,11.0,0.2,0.0824,0.9596569021335167,-0.08901818628942497,0.9999733233103659
899,11.0,0.2,0.1357,0.9611732351562088,-0.136771063793767,0.9999005915366879
900,11.0,0.2,0.2236,0.9669705477652925,-0.11378045098405144,0.9997537039345352
901,11.0,0.2,0.3684,0.9604248144915234,0.03548947230889159,0.9994399041597963
902,11.0,0.2,0.607,0.9612711160164231,-0.06315793802804164,0.9981112001753738
903,11.0,0.2,1.0,0.9640294712022064,-0.5930450353749562,0.9950335264554322
904,11.0,0.3,0.0,0.9596697794205032,0.022828214450953406,0.9999999904219037
905,11.0,0.3,0.05,0.9597676183461213,-0.09738159229631975,0.9999942041586986
906,11.0,0.3,0.0824,0.9594559659236294,0.03682613094703171,0.9999879644223129
907,11.0,0.3,0.1357,0.9599958388624741,-0.008980650388268445,0.9999572269296071
908,11.0,0.3,0.2236,0.9591493203899323,0.15031279281618076,0.999886053450631
909,11.0,0.3,0.3684,0.9596009499708198,0.015798238455376507,0.9997617361821945
910,11.0,0.3,0.607,0.9591272268960312,-0.13687230662750505,0.9992176163686852
911,11.0,0.3,1.0,0.9596088328244538,-0.09798457623255424,0.9978462613886983
912,11.0,0.4,0.0,0.9584155082372434,0.0962573491802796,0.9999999938324742
913,11.0,0.4,0.05,0.9588723466308787,0.07765743265010161,0.9999968863735638
914,11.0,0.4,0.0824,0.959214106748161,-0.08175541062115471,0.9999930768781111
915,11.0,0.4,0.1357,0.9568843961018461,0.21984184551745706,0.999976327091478
916,11.0,0.4,0.2236,0.958589792536258,-0.1263936735635932,0.9999369961984605
917,11.0,0.4,0.3684,0.9565537901370351,0.1267872404892193,0.9998552198453241
918,11.0,0.4,0.607,0.9584248618451747,0.012456861154870436,0.999540465368561
919,11.0,0.4,1.0,0.9583576282202152,0.15615660492272754,0.9987364780814623
920,11.0,0.5,0.0,0.9489630334963874,-0.1673498938866252,0.9999999923574826
921,11.0,0.5,0.05,0.9499136786790311,0.10066177914708653,0.9999980270090779
922,11.0,0.5,0.0824,0.9507666129962273,-0.0032750589792101964,0.9999956834462407
923,11.0,0.5,0.1357,0.9497959809758695,-0.04047984191778958,0.9999848562043452
924,11.0,0.5,0.2236,0.949448896868963,-0.026522257038837344,0.9999588621826212
925,11.0,0.5,0.3684,0.950193146043985,-0.05804543794395893,0.9999112055647191
926,11.0,0.5,0.607,0.9507239863855267,0.08983227638449143,0.9996977443895732
927,11.0,0.5,1.0,0.9497172752272184,0.12754331228500615,0.9992132193248807
928,11.0,0.6,0.0,0.9443190847927144,0.07964012758242525,0.9999999910124534
929,11.0,0.6,0.05,0.9443812724335209,0.14065828067529368,0.9999985603973335
930,11.0,0.6,0.0824,0.9443163724586139,-0.14897120991890195,0.9999970863200501
931,11.0,0.6,0.1357,0.9443444541652708,0.29521797426297736,0.9999895052728822
932,11.0,0.6,0.2236,0.9443980949807977,0.039318121931182115,0.9999726714031467
933,11.0,0.6,0.3684,0.944391704809904,-0.14923782159427046,0.9999361652583384
934,11.0,0.6,0.607,0.9443193740298688,-0.1758827116051493,0.9997936435930582
935,11.0,0.6,1.0,0.9444635925163625,0.059231992917071125,0.999438769771196
936,11.0,0.7,0.0,0.9476891140730771,0.0924569341815753,0.9999999934281137
937,11.0,0.7,0.05,0.9455771029197816,0.02022130617030876,0.9999989129874529
938,11.0,0.7,0.0824,0.9475729695929777,-0.13615522812469447,0.9999977428021872
939,11.0,0.7,0.1357,0.9462828335551584,-0.1311894832874727,0.9999921451686071
940,11.0,0.7,0.2236,0.9441857824299379,-0.0453044916702309,0.9999798494261758
941,11.0,0.7,0.3684,0.9471179746905046,0.10854115623640526,0.9999557394147583
942,11.0,0.7,0.607,0.9462506628408345,0.07180291085697585,0.9998528745030469
943,11.0,0.7,1.0,0.9456918622873536,-0.09811714317559994,0.9995882902933638
944,11.0,0.8,0.0,0.9492502790769143,-0.2654437273033029,0.9999999922856916
945,11.0,0.8,0.05,0.9534304224625212,-0.07526505769974093,0.9999992027880726
946,11.0,0.8,0.0824,0.9526597585644082,0.043242286036326044,0.9999983293982372
947,11.0,0.8,0.1357,0.951506048867665,-0.08163629773427214,0.9999941661714553
948,11.0,0.8,0.2236,0.9542273173544893,-0.09095012311501045,0.9999847865393446
949,11.0,0.8,0.3684,0.9534118152387351,-0.21071407972743403,0.999964749149534
950,11.0,0.8,0.607,0.9512012842890214,0.12894218463344137,0.9998869097931846
951,11.0,0.8,1.0,0.957508272573938,0.14654912412909527,0.9996838686346836
952,11.0,0.9,0.0,0.9578394385662709,-0.09404455133359602,0.9999999909757541
953,11.0,0.9,0.05,0.9492816809466478,-0.47169531545194976,0.9999993154452853
954,11.0,0.9,0.0824,0.9668318317847835,-0.11800480041486233,0.9999986533379436
955,11.0,0.9,0.1357,0.9553344563777924,-0.03890551424111893,0.9999953345651726
956,11.0,0.9,0.2236,0.9592554561910195,0.36885982443786436,0.9999879836473601
957,11.0,0.9,0.3684,0.964425609918926,0.22830275221446578,0.9999716760872178
958,11.0,0.9,0.607,0.9542560277760466,-0.1316815813329455,0.9999073301862859
959,11.0,0.9,1.0,0.9371640520094446,-0.08800598232761847,0.9997464584008864
960,11.0,1.0,0.0,0.9687560540068607,-0.6921990150086165,0.9999999927889373
961,11.0,1.0,0.05,0.9563310404052636,-0.7441718706673868,0.9999994704129738
962,11.0,1.0,0.0824,0.978254517724077,-0.5470487972978695,0.9999989245080821
963,11.0,1.0,0.1357,0.968983569952061,-0.40854808455649716,0.9999961666267106
964,11.0,1.0,0.2236,0.9515096535919008,-0.44395691596050324,0.9999898178805787
965,11.0,1.0,0.3684,0.9652414391126263,0.04724191937740585,0.9999764187006459
966,11.0,1.0,0.607,0.9612127528971565,-0.44563938787443425,0.9999308266435679
967,11.0,1.0,1.0,0.9611841902495525,0.16829286183044892,0.9997939976568435
968,12.0,0.0,0.0,1.011077438481307,0.00012082498275703755,0.10238061971228475
969,12.0,0.0,0.05,1.011083828259053,0.00011380001057610042,0.0348923023357875
970,12.0,0.0,0.0824,1.0110836455611332,0.0001071290793967562,0.17491355685773438
971,12.0,0.0,0.1357,1.0110900946483343,7.806796827005842e-05,0.10740818237818323
972,12.0,0.0,0.2236,1.011087201128022,4.4159713804117094e-05,0.06308997351297849
973,12.0,0.0,0.3684,1.0110951006884759,2.4671634263053294e-05,0.09210731864666521
974,12.0,0.0,0.607,1.011126602756883,4.578965050229395e-06,0.04381873739798941
975,12.0,0.0,1.0,1.0112899089242433,3.6054000218070773e-06,0.056656434839384526
976,12.0,0.1,0.0,0.9881217560834492,0.09801312751968783,0.9999999892004299
977,12.0,0.1,0.05,0.9894341295485678,-0.05779214100356324,0.9999506930394483
978,12.0,0.1,0.0824,0.9896414205297145,0.25457668413786744,0.9998890642139117
979,12.0,0.1,0.1357,0.9888862074594273,-0.06287453966948002,0.9996017473726301
980,12.0,0.1,0.2236,0.9865374231463,-0.19290314457568897,0.9989950207736472
981,12.0,0.1,0.3684,0.9867696631337772,-0.18941305728831642,0.9977326675484005
982,12.0,0.1,0.607,0.9871983536499693,0.09164835422283116,0.9925301008768607
983,12.0,0.1,1.0,0.9887937664716555,0.10402507973491491,0.9778623327481539
984,12.0,0.2,0.0,0.9626196492962334,-0.1818954046765758,0.9999999918730877
985,12.0,0.2,0.05,0.9605010924731902,-0.4215758745089714,0.9999876343574601
986,12.0,0.2,0.0824,0.9639968352555551,-0.21462932503370347,0.9999725918662807
987,12.0,0.2,0.1357,0.9615754383454077,-0.20246958860278821,0.9999065238073427
988,12.0,0.2,0.2236,0.9617809904985264,-0.29637783143211577,0.9997557848772194
989,12.0,0.2,0.3684,0.9627341247087604,0.19267504698190363,0.9994441892533269
990,12.0,0.2,0.607,0.9614665825973058,0.17613118778066938,0.9981705985604907
991,12.0,0.2,1.0,0.9605668308360256,-0.1318463583089856,0.9948396774603167
992,12.0,0.3,0.0,0.9613701216717933,0.06487906075951505,0.9999999910755224
993,12.0,0.3,0.05,0.9610042408750736,0.0008989896691022764,0.9999944824734545
994,12.0,0.3,0.0824,0.961661829336265,0.09739664809047158,0.9999881519464698
995,12.0,0.3,0.1357,0.961782309073221,0.03371225228788712,0.9999577179379509
